age,sport_licence,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,anciennete_compte_jours,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
47.0,0,1,1623.0,3.0,0.63,394.0,555.58,1743.9443153745203,1926.0,0,0,0,0,0,0,1,0,0,0,1,0
68.0,1,6,2432.0,1.0,0.07,597.0,5000.0,15599.94841385509,1977.0,0,0,1,0,0,0,0,0,1,0,0,0
27.0,1,6,1238.0,2.0,0.2,635.0,7140.825999999999,3558.454620858873,681.0,0,0,0,0,0,0,0,1,0,0,1,0
26.0,0,0,4470.0,3.0,0.77,530.6,4400.502,500.0,543.0,0,1,0,0,0,0,0,0,0,1,0,0
59.0,0,0,3514.0,1.0,0.08,487.4,10000.0,4456.342529928821,1976.0,0,0,0,0,1,0,0,0,0,0,0,1
50.0,1,5,500.0,2.0,0.41,608.8,910.78,500.0,492.0,0,0,1,0,0,0,0,0,0,1,0,0
31.0,0,5,3042.0,4.0,0.13,533.4,10000.0,500.0,1330.0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,2,2961.0,4.0,0.45,637.0,5000.0,19649.29328117008,526.0,0,0,0,0,1,0,0,0,0,0,1,0
59.0,0,5,1360.0,3.0,0.03,579.6,10000.0,500.0,1622.0,0,0,1,0,0,0,0,0,0,0,1,0
52.0,0,6,2719.0,2.0,0.33,723.2,10000.0,31554.401475248014,1574.0,1,0,0,0,0,0,0,0,0,0,1,0
27.0,1,0,573.0,4.0,0.77,459.6,10000.0,500.0,1652.0,0,0,1,0,0,0,0,0,1,0,0,0
24.0,1,0,2669.0,3.0,0.23,509.0,8000.0,6553.7939624849905,849.0,0,0,0,1,0,0,0,0,1,0,0,0
69.0,1,0,2264.0,4.0,0.2,304.0,5256.272,5819.499294471903,1650.0,0,1,0,0,0,0,0,0,0,0,1,0
31.0,1,2,4374.0,1.0,0.32,677.2,1074.59,39172.72518697468,1313.0,1,0,0,0,0,0,0,0,1,0,0,0
60.0,1,1,2306.0,0.0,0.37,330.0,6207.447999999999,500.0,2020.0,0,0,0,0,0,1,0,0,0,0,1,0
42.0,0,1,1053.0,3.0,0.32,655.4,10000.0,500.0,631.0,0,0,0,1,0,0,0,0,0,0,1,0
43.0,0,2,2428.0,1.0,0.11,394.0,717.6,15367.342059621427,840.0,0,0,0,0,0,1,0,0,0,0,1,0
54.0,0,6,3066.0,5.0,0.1,734.0,5000.0,500.0,1184.0,0,0,0,1,0,0,0,0,0,1,0,0
66.0,0,2,2562.0,2.0,0.3,796.0,5000.0,2354.54748056914,372.0,0,0,0,0,1,0,0,0,0,0,1,0
21.0,0,2,2357.0,2.0,0.78,764.0,833.02,500.0,544.0,0,0,0,1,0,0,0,0,0,0,1,0
35.0,0,6,4641.0,4.0,0.07,733.0,5000.0,14938.409465015538,1234.0,0,1,0,0,0,0,0,0,1,0,0,0
42.0,1,2,2995.0,1.0,0.8,514.0,5000.0,15277.501799351048,2099.0,0,0,0,1,0,0,0,0,0,0,1,0
48.0,0,5,613.0,2.0,0.6,454.0,823.86,500.0,2078.0,0,1,0,0,0,0,0,0,1,0,0,0
61.0,0,5,1149.0,3.0,0.63,510.0,9000.0,3817.141858720097,714.0,0,1,0,0,0,0,0,0,1,0,0,0
19.0,1,2,2129.0,4.0,0.88,619.0,719.42,500.0,494.0,1,0,0,0,0,0,0,0,0,0,1,0
47.0,1,5,1001.0,3.0,0.2,427.0,10000.0,500.0,973.0,0,1,0,0,0,0,0,0,0,0,0,1
51.0,1,2,2196.0,2.0,0.62,653.0,5000.0,23939.56641378156,1568.0,0,0,0,0,1,0,0,0,0,0,1,0
59.0,0,5,3932.0,1.0,0.6,513.0,10000.0,500.0,1582.0,0,0,0,0,0,0,1,0,1,0,0,0
44.0,1,1,649.0,4.0,0.51,495.0,5000.0,500.0,1805.0,0,0,1,0,0,0,0,0,1,0,0,0
40.0,1,0,1815.0,3.0,0.52,441.8,1066.91,500.0,2105.0,0,0,0,1,0,0,0,0,0,0,0,1
39.0,0,1,885.0,2.0,0.18,589.0,6246.794,500.0,468.0,0,0,0,0,0,1,0,0,1,0,0,0
33.0,1,2,2822.0,2.0,0.59,482.6,5000.0,500.0,509.0,0,1,0,0,0,0,0,0,0,0,0,1
46.0,1,2,1883.0,1.0,0.91,527.0,5000.0,500.0,913.0,0,0,0,0,0,0,1,0,0,0,0,1
70.0,1,2,2831.0,1.0,0.28,718.6,8000.0,25301.727746228094,1857.0,0,1,0,0,0,0,0,0,1,0,0,0
60.0,0,1,500.0,2.0,0.34,333.0,1301.81,500.0,1532.0,0,0,1,0,0,0,0,0,0,0,1,0
25.0,0,1,2421.0,2.0,0.2,463.0,6162.05,15286.971452061403,366.0,0,0,0,0,0,0,0,1,1,0,0,0
73.0,0,6,1651.0,2.0,0.73,422.0,5000.0,500.0,1538.0,0,0,0,0,1,0,0,0,0,0,1,0
51.0,1,6,500.0,3.0,0.01,583.8,842.69,500.0,1867.0,0,0,1,0,0,0,0,0,0,0,1,0
45.0,1,5,2308.0,1.0,0.09,547.0,1099.29,500.0,1982.0,0,0,1,0,0,0,0,0,0,1,0,0
69.0,0,0,4763.0,4.0,0.31,618.0,3440.032,1826.6549623036133,2185.0,0,0,0,0,0,1,0,0,0,0,1,0
31.0,0,5,1779.0,3.0,0.72,646.0,10000.0,17115.111093501106,364.0,0,1,0,0,0,0,0,0,0,1,0,0
65.0,1,2,3217.0,3.0,0.4,632.0,511.5,31482.58169152237,1341.0,0,0,0,0,0,0,0,1,0,0,0,1
32.0,0,2,2908.0,4.0,0.25,637.0,10000.0,5311.382878247014,2275.0,0,0,0,0,0,1,0,0,0,0,1,0
64.0,1,5,1469.0,2.0,0.47,350.0,5000.0,500.0,1077.0,0,0,0,0,1,0,0,0,1,0,0,0
61.0,0,0,1005.0,4.0,0.72,737.0,7000.0,500.0,2252.0,1,0,0,0,0,0,0,0,0,0,1,0
56.0,1,2,2503.0,3.0,0.12,823.0,2698.384,39258.81112026418,1049.0,0,0,0,0,0,1,0,0,1,0,0,0
56.0,0,2,847.0,3.0,0.9,803.0,5000.0,500.0,1400.0,0,1,0,0,0,0,0,0,0,0,1,0
44.0,0,6,500.0,2.0,0.14,560.4,3690.954,18425.406986498707,1130.0,0,0,0,0,0,0,0,1,0,0,1,0
20.0,0,5,3448.0,2.0,0.87,524.4,575.96,25448.08086332099,989.0,0,0,0,0,0,0,0,1,0,0,1,0
43.0,0,1,1158.0,2.0,0.91,491.6,460.34,500.0,999.0,1,0,0,0,0,0,0,0,0,0,1,0
70.0,0,0,3338.0,0.0,0.62,576.0,5000.0,4571.8262686042235,1994.0,0,0,0,0,1,0,0,0,0,1,0,0
53.0,1,5,3425.0,2.0,0.41,376.0,10000.0,904.2260702907432,408.0,0,0,0,0,1,0,0,0,1,0,0,0
19.0,1,5,2204.0,1.0,0.22,526.0,10000.0,500.0,1040.0,0,0,0,0,0,1,0,0,0,1,0,0
59.0,0,1,1352.0,3.0,0.53,389.0,172.93,500.0,2045.0,0,0,0,1,0,0,0,0,1,0,0,0
23.0,1,5,500.0,3.0,0.95,652.8,5000.0,16157.053105820703,527.0,0,0,0,0,1,0,0,0,0,1,0,0
75.0,0,0,3387.0,3.0,0.16,337.0,7164.147999999999,500.0,1236.0,1,0,0,0,0,0,0,0,0,0,1,0
57.0,0,1,3808.0,5.0,0.62,646.0,10000.0,500.0,327.0,0,0,0,0,1,0,0,0,0,0,1,0
18.0,0,6,1869.0,1.0,0.17,469.0,762.77,15711.87003313184,1220.0,0,0,0,0,1,0,0,0,0,0,1,0
29.0,0,6,3823.0,1.0,0.6,488.0,468.94,500.0,1873.0,1,0,0,0,0,0,0,0,0,0,0,1
60.0,1,5,3395.0,1.0,0.46,540.0,10000.0,9929.4034160287,799.0,0,0,0,0,0,0,1,0,0,0,1,0
57.0,0,0,500.0,3.0,0.33,497.4,10000.0,500.0,517.0,0,0,1,0,0,0,0,0,0,0,1,0
34.0,0,0,3109.0,3.0,0.02,587.8,10000.0,2140.4430465798105,1508.0,0,0,0,0,0,1,0,0,0,0,1,0
38.0,1,6,2119.0,1.0,0.13,659.0,5371.486,37529.0886453918,452.0,0,1,0,0,0,0,0,0,1,0,0,0
50.0,0,5,2560.0,2.0,0.09,515.8,5000.0,500.0,1277.0,0,0,0,0,1,0,0,0,0,0,1,0
23.0,1,1,1921.0,3.0,0.69,540.6,5000.0,6083.89051987956,414.0,1,0,0,0,0,0,0,0,0,0,1,0
25.0,1,5,3718.0,2.0,0.97,635.0,5000.0,770.170211336613,1450.0,0,0,0,0,0,0,0,1,0,1,0,0
26.0,1,6,4665.0,4.0,0.38,657.6,5000.0,39913.545442220304,2042.0,0,0,0,0,0,1,0,0,0,0,1,0
24.0,1,6,2749.0,3.0,0.63,565.4,6312.9400000000005,22977.79789402068,1384.0,0,0,0,1,0,0,0,0,0,1,0,0
70.0,0,6,1932.0,2.0,0.96,432.0,1395.74,9529.706671723558,954.0,0,0,1,0,0,0,0,0,0,0,1,0
35.0,1,6,4217.0,3.0,0.23,570.0,10000.0,39913.545442220304,1550.0,1,0,0,0,0,0,0,0,0,0,1,0
70.0,0,2,2665.0,3.0,0.44,385.0,1237.6,500.0,468.0,0,0,0,0,1,0,0,0,0,1,0,0
65.0,1,1,1909.0,5.0,0.74,429.0,5000.0,500.0,1706.0,0,1,0,0,0,0,0,0,0,0,1,0
29.0,0,5,5287.0,4.0,0.25,582.0,6044.466,500.0,511.0,0,0,0,0,0,0,1,0,0,0,1,0
23.0,0,0,2990.0,3.0,0.58,522.2,5000.0,500.0,1042.0,0,0,0,0,0,1,0,0,0,1,0,0
50.0,0,6,2755.0,4.0,0.85,538.4,10000.0,500.0,1244.0,0,0,0,1,0,0,0,0,0,0,1,0
42.0,1,1,2733.0,2.0,0.39,545.2,5000.0,15018.402473287984,482.0,0,0,0,0,1,0,0,0,1,0,0,0
72.0,0,2,984.0,5.0,0.2,637.0,10000.0,5796.363325482758,2001.0,0,0,1,0,0,0,0,0,0,0,1,0
44.0,0,6,1583.0,5.0,0.87,507.4,5000.0,500.0,1883.0,0,0,0,0,0,0,0,1,1,0,0,0
30.0,0,1,2333.0,1.0,0.98,626.0,1034.08,500.0,825.0,1,0,0,0,0,0,0,0,0,1,0,0
22.0,0,1,3413.0,3.0,0.04,347.0,5348.242,500.0,1176.0,1,0,0,0,0,0,0,0,1,0,0,0
73.0,0,2,2907.0,5.0,0.1,559.8,1256.25,500.0,1052.0,0,1,0,0,0,0,0,0,0,1,0,0
75.0,1,5,4509.0,5.0,0.07,675.0,7181.442,31364.15337304312,1699.0,0,0,0,0,0,0,0,1,1,0,0,0
67.0,1,5,1344.0,3.0,0.06,419.0,438.36,500.0,509.0,0,0,0,0,0,0,0,1,0,1,0,0
56.0,1,6,500.0,3.0,0.99,515.6,881.79,500.0,681.0,1,0,0,0,0,0,0,0,0,0,1,0
38.0,0,2,3300.0,2.0,0.84,618.0,5177.482,10335.498636526088,1654.0,0,0,0,0,0,0,0,1,0,0,1,0
70.0,0,0,538.0,4.0,0.09,566.0,587.17,500.0,2197.0,1,0,0,0,0,0,0,0,0,0,1,0
69.0,0,0,4617.0,3.0,0.51,652.2,6000.0,10226.91964233847,2254.0,0,0,1,0,0,0,0,0,1,0,0,0
61.0,0,0,3572.0,2.0,0.2,629.8,3467.7,3312.3967038442293,1406.0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,1,5,2658.0,0.0,0.56,718.0,4401.134,22853.883619549095,1543.0,0,0,1,0,0,0,0,0,0,1,0,0
73.0,0,0,2976.0,3.0,0.65,815.0,4361.296,9078.312895030049,600.0,0,0,0,0,0,0,1,0,1,0,0,0
43.0,0,1,1307.0,1.0,0.76,492.4,631.08,500.0,877.0,0,0,0,0,0,1,0,0,0,1,0,0
30.0,1,0,3940.0,1.0,0.05,595.6,4253.396000000001,5784.13253197882,1784.0,1,0,0,0,0,0,0,0,0,0,0,1
19.0,1,1,500.0,5.0,0.99,588.8,7229.745999999999,500.0,1331.0,0,0,1,0,0,0,0,0,0,1,0,0
55.0,1,1,2129.0,3.0,1.0,586.4,5000.0,500.0,1309.0,0,1,0,0,0,0,0,0,0,0,1,0
65.0,1,2,3155.0,4.0,0.81,578.8,3551.642,26393.62550663102,717.0,0,0,0,0,1,0,0,0,0,0,1,0
27.0,1,5,4159.0,5.0,0.51,552.0,5000.0,3142.8640327169046,1304.0,0,1,0,0,0,0,0,0,0,0,1,0
21.0,0,6,1407.0,5.0,0.17,522.4,10000.0,12544.889490211544,1811.0,0,0,0,0,1,0,0,0,0,1,0,0
24.0,1,6,1626.0,1.0,0.08,503.2,5000.0,500.0,1997.0,0,1,0,0,0,0,0,0,1,0,0,0
73.0,0,1,2319.0,3.0,0.25,631.0,1252.12,512.77104363183,937.0,0,0,0,0,0,0,0,1,0,0,0,1
46.0,1,6,3825.0,1.0,0.29,591.0,5000.0,24692.76385234502,1116.0,0,0,0,1,0,0,0,0,0,1,0,0
18.0,1,6,2457.0,2.0,0.65,564.6,5000.0,30124.818292787968,1259.0,0,1,0,0,0,0,0,0,0,0,1,0
45.0,0,1,3410.0,2.0,0.68,824.0,5000.0,500.0,414.0,0,0,1,0,0,0,0,0,0,0,1,0
47.0,1,1,5731.125,0.0,0.03,423.0,1274.21,1389.2997603998103,1862.0,1,0,0,0,0,0,0,0,1,0,0,0
75.0,0,1,5731.125,2.0,0.9,715.0,5000.0,23159.91223050236,905.0,0,0,0,0,0,0,0,1,0,1,0,0
48.0,1,1,4876.0,1.0,0.5,481.0,5000.0,500.0,2053.0,0,0,0,0,0,1,0,0,0,0,1,0
61.0,0,1,2563.0,3.0,0.06,515.8,4111.116,500.0,1295.0,0,0,0,0,0,1,0,0,1,0,0,0
71.0,1,0,2731.0,1.0,0.68,492.0,4380.76,500.0,1238.0,1,0,0,0,0,0,0,0,0,0,0,1
18.0,0,6,2625.0,1.0,0.82,401.0,5000.0,4311.312643442784,330.0,0,0,0,0,0,0,0,1,1,0,0,0
36.0,0,5,1864.0,2.0,0.06,640.0,10000.0,500.0,775.0,0,1,0,0,0,0,0,0,1,0,0,0
62.0,1,0,2810.0,3.0,0.4,607.2,7000.0,19340.664872861915,1937.0,0,1,0,0,0,0,0,0,0,0,0,1
37.0,0,0,3093.0,3.0,0.28,676.0,488.62,500.0,413.0,0,0,1,0,0,0,0,0,0,0,1,0
20.0,1,5,500.0,2.0,0.17,636.2,5304.212,23971.407093808644,2103.0,0,1,0,0,0,0,0,0,0,1,0,0
57.0,1,1,2559.0,2.0,0.24,516.6,680.1,500.0,1801.0,0,0,0,0,0,1,0,0,0,0,1,0
26.0,1,2,4601.0,1.0,0.57,716.0,10000.0,500.0,933.0,1,0,0,0,0,0,0,0,0,0,1,0
75.0,0,0,1761.0,4.0,0.62,355.0,10000.0,500.0,733.0,0,0,0,0,0,0,1,0,0,0,1,0
55.0,1,0,2861.0,2.0,0.7,485.8,1212.13,17565.124181650146,2250.0,0,0,0,0,0,0,1,0,0,0,1,0
55.0,1,6,1650.0,3.0,0.39,579.8,10000.0,26612.787439892083,637.0,0,0,0,0,0,0,0,1,0,0,1,0
44.0,1,0,2952.0,0.0,0.1,491.0,7155.88,500.0,1123.0,1,0,0,0,0,0,0,0,1,0,0,0
18.0,0,1,1255.0,3.0,0.95,561.8,981.89,500.0,926.0,0,0,0,1,0,0,0,0,1,0,0,0
29.0,1,5,1913.0,4.0,0.49,760.4,5000.0,12172.582189057095,344.0,0,0,0,0,1,0,0,0,0,0,1,0
23.0,0,2,3343.0,4.0,0.92,425.0,10000.0,516.2013825279128,1919.0,0,0,0,1,0,0,0,0,0,1,0,0
64.0,1,2,2487.0,0.0,0.75,603.0,3407.504,12624.198973322653,1604.0,0,0,0,1,0,0,0,0,0,1,0,0
24.0,0,1,2670.0,2.0,0.37,573.0,8000.0,15378.76856900386,1883.0,0,0,0,0,0,1,0,0,0,0,1,0
68.0,1,1,3315.0,2.0,0.49,714.0,5000.0,500.0,973.0,0,0,0,1,0,0,0,0,1,0,0,0
41.0,0,6,2646.0,4.0,0.06,625.4,10000.0,2268.4716414769578,1645.0,0,0,0,0,1,0,0,0,0,1,0,0
19.0,1,1,1228.0,4.0,0.07,412.0,7115.755999999999,3774.495244759598,1522.0,0,0,0,0,0,0,1,0,0,1,0,0
73.0,1,1,4563.0,2.0,0.97,842.0,10000.0,500.0,1753.0,0,0,1,0,0,0,0,0,0,0,0,1
65.0,1,0,2114.0,3.0,0.2,381.4,10000.0,500.0,1953.0,0,0,1,0,0,0,0,0,0,0,1,0
34.0,1,1,1202.0,3.0,0.33,786.0,5384.756,18463.894538079603,585.0,0,0,0,0,1,0,0,0,0,0,0,1
50.0,0,1,3691.0,3.0,0.96,341.0,5000.0,500.0,965.0,0,0,0,0,0,0,0,1,0,0,1,0
66.0,0,0,561.0,0.0,0.18,533.8,3407.8940000000002,3554.6162146944416,468.0,0,0,0,0,0,0,1,0,1,0,0,0
37.0,1,5,500.0,2.0,0.84,532.0,810.74,17459.505396864737,1382.0,1,0,0,0,0,0,0,0,1,0,0,0
61.0,0,1,1765.0,3.0,0.35,378.0,10000.0,6656.392936867171,2125.0,0,0,0,0,0,0,1,0,0,0,1,0
52.0,1,2,2647.0,3.0,0.87,623.0,871.79,23288.511391471373,1268.0,0,0,0,0,1,0,0,0,0,1,0,0
43.0,0,2,4542.0,3.0,0.16,432.0,5206.298,20410.40183565656,2257.0,0,0,0,0,1,0,0,0,0,0,0,1
72.0,1,6,2352.0,4.0,0.07,594.4,5000.0,8920.216051375613,1285.0,0,1,0,0,0,0,0,0,0,0,1,0
34.0,0,6,4605.0,2.0,0.3,471.4,5412.93,33732.449184409255,1777.0,0,0,0,0,1,0,0,0,1,0,0,0
50.0,1,5,3357.0,4.0,0.55,690.0,8000.0,22860.07509602488,1546.0,0,1,0,0,0,0,0,0,0,0,0,1
44.0,0,5,500.0,3.0,0.62,523.8,1425.73,500.0,893.0,0,0,0,1,0,0,0,0,0,0,0,1
32.0,0,1,1855.0,2.0,0.68,700.8,10000.0,500.0,1419.0,0,0,0,0,0,0,1,0,0,1,0,0
63.0,1,1,3635.0,3.0,0.3,848.0,10000.0,36014.54496113478,2256.0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,0,5,500.0,3.0,0.5,590.0,10000.0,500.0,1175.0,0,0,0,1,0,0,0,0,1,0,0,0
22.0,0,5,1303.0,1.0,0.29,581.0,5209.14,500.0,1696.0,0,0,0,0,1,0,0,0,0,1,0,0
28.0,0,6,500.0,2.0,0.78,472.2,10000.0,500.0,1925.0,0,0,0,0,0,1,0,0,0,0,0,1
59.0,0,2,2463.0,3.0,0.91,588.6,4224.23,25449.04091186408,730.0,1,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2,2597.0,4.0,0.98,388.0,4450.694,13604.646282240565,1092.0,0,0,0,1,0,0,0,0,0,1,0,0
34.0,1,1,1524.0,3.0,0.94,633.0,10000.0,500.0,2028.0,0,0,1,0,0,0,0,0,0,1,0,0
29.0,1,6,1944.0,5.0,0.4,494.8,812.12,1129.6682138199044,320.0,0,0,1,0,0,0,0,0,0,0,1,0
48.0,1,6,953.0,4.0,0.21,686.0,1429.2459999999999,500.0,818.0,1,0,0,0,0,0,0,0,1,0,0,0
42.0,0,5,3583.0,2.0,0.95,600.6,5000.0,18240.432404322673,1698.0,0,0,0,0,1,0,0,0,0,0,1,0
44.0,1,0,3100.0,4.0,0.17,549.6,3257.426,500.0,579.0,0,1,0,0,0,0,0,0,0,0,1,0
21.0,1,0,3172.0,5.0,0.34,301.0,1486.824,500.0,1878.0,0,0,1,0,0,0,0,0,0,0,0,1
61.0,1,5,1661.0,4.0,0.57,511.0,506.08,17544.67949714001,877.0,1,0,0,0,0,0,0,0,0,0,1,0
27.0,0,1,4150.0,4.0,0.69,573.6,768.85,500.0,686.0,0,0,0,0,0,0,0,1,0,0,1,0
61.0,0,5,3683.0,1.0,0.63,789.0,1736.5940000000003,500.0,1314.0,0,0,0,0,0,1,0,0,0,0,1,0
33.0,1,1,3740.0,4.0,0.53,579.2,4601.682000000001,23002.58339689179,2277.0,0,0,0,0,0,0,1,0,0,0,1,0
74.0,0,5,1201.0,1.0,0.88,540.0,7109.645999999999,500.0,712.0,0,0,0,0,1,0,0,0,0,0,0,1
56.0,1,1,5205.0,2.0,0.86,722.0,4297.86,24438.778082491885,1004.0,0,1,0,0,0,0,0,0,0,1,0,0
51.0,1,0,5438.0,5.0,0.45,586.0,10000.0,5910.505601304296,1433.0,0,0,1,0,0,0,0,0,0,0,1,0
43.0,0,5,1948.0,2.0,0.81,577.0,990.58,4643.325098987466,1196.0,0,0,0,0,0,0,1,0,0,0,0,1
59.0,0,6,2921.0,4.0,0.62,562.0,5000.0,3252.5065429926535,608.0,0,1,0,0,0,0,0,0,0,1,0,0
38.0,0,0,2705.0,1.0,0.87,482.0,1092.47,500.0,1145.0,0,1,0,0,0,0,0,0,1,0,0,0
51.0,0,5,3053.0,3.0,0.69,565.6,877.79,3113.883361367594,1179.0,0,0,1,0,0,0,0,0,0,0,1,0
58.0,1,2,2859.0,3.0,0.0,667.0,756.99,7083.931607230794,2100.0,0,0,0,0,0,1,0,0,0,0,1,0
38.0,0,6,2178.0,2.0,0.18,723.0,5104.802000000001,11897.289353534636,364.0,0,0,0,0,0,0,0,1,0,0,0,1
34.0,0,0,3133.0,2.0,0.71,594.0,194.82,500.0,472.0,0,0,0,0,0,0,0,1,0,1,0,0
67.0,1,1,536.0,2.0,0.87,521.0,5000.0,500.0,1081.0,0,0,0,0,0,1,0,0,0,1,0,0
33.0,1,0,500.0,3.0,0.25,736.0,581.52,500.0,1095.0,0,0,0,0,1,0,0,0,0,0,0,1
74.0,1,2,730.0,2.0,0.16,546.0,8000.0,500.0,800.0,1,0,0,0,0,0,0,0,0,0,1,0
33.0,1,0,1594.0,5.0,0.97,485.4,5000.0,500.0,471.0,0,0,0,0,0,0,0,1,0,0,0,1
53.0,1,6,500.0,2.0,0.31,656.0,673.8,23867.721583690178,1044.0,1,0,0,0,0,0,0,0,0,0,1,0
55.0,1,5,4770.0,3.0,0.75,444.0,5000.0,500.0,1056.0,0,0,1,0,0,0,0,0,1,0,0,0
44.0,0,5,1884.0,0.0,0.28,512.0,706.44,500.0,1275.0,0,0,1,0,0,0,0,0,0,0,1,0
36.0,1,5,2305.0,3.0,0.75,505.4,10000.0,14452.340666378392,1495.0,0,0,1,0,0,0,0,0,0,0,0,1
46.0,1,1,2441.0,1.0,0.66,339.0,1428.54,500.0,1551.0,0,1,0,0,0,0,0,0,0,0,0,1
55.0,0,6,928.0,3.0,0.35,634.8,10000.0,500.0,525.0,0,0,0,0,0,0,0,1,1,0,0,0
19.0,1,2,500.0,4.0,0.81,499.0,1701.402,12748.790172595343,1533.0,0,0,0,0,1,0,0,0,0,1,0,0
52.0,0,5,500.0,3.0,0.03,621.0,6139.83,500.0,2248.0,0,0,0,0,0,0,1,0,0,0,1,0
65.0,1,2,500.0,2.0,0.89,404.0,868.72,12329.045552532356,301.0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,0,2,3681.0,3.0,0.42,524.0,5000.0,500.0,979.0,0,0,0,0,0,1,0,0,1,0,0,0
66.0,1,0,3484.0,2.0,0.13,675.0,5000.0,500.0,1958.0,0,1,0,0,0,0,0,0,0,1,0,0
43.0,1,2,2525.0,2.0,0.98,518.2,3487.918,20700.429588908697,912.0,0,0,0,0,0,0,0,1,0,1,0,0
45.0,1,0,2260.0,2.0,0.02,589.0,5420.96,500.0,1712.0,0,0,0,0,1,0,0,0,0,0,1,0
35.0,1,6,1525.0,3.0,0.59,391.0,4307.804,39913.545442220304,1006.0,0,0,0,0,0,0,0,1,0,0,1,0
36.0,0,2,4893.0,0.0,0.46,645.2,5000.0,16609.19925786048,672.0,0,0,0,0,0,1,0,0,0,0,1,0
26.0,0,6,3034.0,2.0,0.67,720.0,10000.0,500.0,2025.0,0,0,1,0,0,0,0,0,0,0,0,1
55.0,1,1,1085.0,2.0,0.76,659.8,9000.0,11799.944302537237,1146.0,0,1,0,0,0,0,0,0,1,0,0,0
35.0,1,5,5714.0,3.0,0.0,587.4,497.36,26102.947923803717,709.0,0,0,0,0,0,0,1,0,1,0,0,0
22.0,0,2,3247.0,3.0,0.8,400.0,1165.02,500.0,301.0,0,0,1,0,0,0,0,0,0,0,1,0
19.0,0,2,4026.0,1.0,0.69,446.4,10000.0,500.0,987.0,1,0,0,0,0,0,0,0,0,0,1,0
73.0,0,6,3460.0,2.0,0.0,565.8,4151.216,500.0,1892.0,0,0,0,0,0,0,1,0,0,0,1,0
18.0,0,0,2494.0,3.0,0.24,599.2,9000.0,500.0,910.0,0,0,0,0,1,0,0,0,0,1,0,0
32.0,1,6,2287.0,2.0,0.7,457.0,10000.0,28937.483388186516,1880.0,1,0,0,0,0,0,0,0,0,0,0,1
55.0,0,1,2844.0,4.0,0.61,645.0,10000.0,500.0,1953.0,0,0,1,0,0,0,0,0,0,0,0,1
68.0,1,2,2521.0,3.0,0.37,447.0,8000.0,10501.893306197931,1262.0,0,0,0,0,0,0,0,1,0,0,1,0
24.0,0,0,596.0,4.0,0.28,542.0,597.32,500.0,676.0,0,0,0,0,0,0,1,0,0,1,0,0
19.0,0,1,1652.0,2.0,0.24,660.6,1151.07,500.0,2021.0,0,0,0,0,0,0,1,0,1,0,0,0
64.0,0,1,2905.0,1.0,0.67,601.2,10000.0,9809.971194399115,870.0,0,1,0,0,0,0,0,0,0,0,0,1
46.0,0,5,2480.0,0.0,0.17,453.2,6177.12,500.0,1610.0,0,0,0,0,0,0,1,0,0,0,1,0
67.0,0,2,1231.0,1.0,0.05,494.0,772.93,500.0,2189.0,0,0,1,0,0,0,0,0,0,0,1,0
68.0,1,1,644.0,2.0,0.5,511.4,518.02,500.0,474.0,0,0,1,0,0,0,0,0,0,1,0,0
29.0,1,0,500.0,3.0,0.57,535.4,5000.0,500.0,2067.0,0,0,0,0,1,0,0,0,1,0,0,0
39.0,0,6,3688.0,4.0,0.97,654.8,10000.0,19497.830858439214,613.0,0,0,0,0,0,0,0,1,0,0,1,0
20.0,1,0,1386.0,3.0,0.3,485.2,866.31,5211.115793029573,841.0,0,0,0,0,0,1,0,0,0,0,0,1
43.0,0,5,743.0,1.0,0.99,307.0,10000.0,500.0,2006.0,0,0,0,0,0,0,1,0,0,0,0,1
31.0,1,2,1538.0,4.0,0.71,515.0,10000.0,500.0,2128.0,1,0,0,0,0,0,0,0,0,1,0,0
47.0,1,0,3391.0,3.0,0.44,396.0,1078.44,5651.599488240521,1134.0,0,0,0,0,0,0,0,1,0,0,1,0
56.0,0,0,2894.0,3.0,0.92,520.0,8151.7880000000005,500.0,1192.0,1,0,0,0,0,0,0,0,1,0,0,0
63.0,1,5,2209.0,5.0,0.09,784.0,5000.0,17273.993535613205,912.0,0,0,0,0,0,0,1,0,0,0,0,1
18.0,1,1,1675.0,2.0,0.47,744.6,5000.0,500.0,1052.0,0,0,0,0,0,0,0,1,1,0,0,0
54.0,0,0,3677.0,2.0,0.95,650.4,5000.0,14242.243121215026,790.0,0,0,0,0,0,0,0,1,0,0,1,0
20.0,0,0,2179.0,4.0,0.62,677.0,1597.476,500.0,1454.0,0,0,1,0,0,0,0,0,1,0,0,0
64.0,0,5,2290.0,3.0,0.76,715.0,5000.0,500.0,390.0,0,0,0,0,1,0,0,0,1,0,0,0
